Consortium,Data Provider,HRA organ,Tissue block ID,RUI JSON ID,Registration Quality,Reason,Other comments,Unnamed: 8,Unnamed: 9,Unnamed: 10
Buck TMC,Kevin Schneider,LO,SNT378.MXBB.287,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block;,,,
Buck TMC,Kevin Schneider,LO,SNT334.QSCV.245,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block;,,,
Buck TMC,Kevin Schneider,LO,SNT329.GNTH.954,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block;,,,
Buck TMC,Kevin Schneider,LO,SNT272.GWMZ.395,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block;,,,
Buck TMC,Kevin Schneider,LO,SNT259.JBZD.835,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block;,,,
Buck TMC,Kevin Schneider,LO,SNT995.QBPM.564,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT994.GLHS.245,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT994.GLHS.245,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT966.QXJX.675,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT963.FRZG.469,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT957.KCCZ.778,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT956.WQBN.857,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT946.NBSB.666,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT937.KJMG.377,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT933.QFDK.258,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT896.PGDG.634,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT888.GJLZ.739,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT872.ZXPF.577,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT856.BKLX.474,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT836.HDFW.539,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT798.KWSS.968,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT788.GBFC.796,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT749.RKDW.378,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT742.WLMH.863,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT739.SDHQ.773,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT692.QMSW.453,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT692.BVFJ.279,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT682.FLFZ.867,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT672.WKSM.987,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT657.PRJQ.725,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT652.VTWS.598,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT644.GJBF.226,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT636.PDPW.887,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT593.JRQW.576,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT584.KLVB.566,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT582.CMBH.278,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT582.CMBH.278,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT577.BLFG.335,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT565.DFMP.545,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT564.LPLC.246,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT558.VSZC.984,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT544.QGPG.379,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT486.JLXK.423,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT484.GQQM.888,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT479.PVSV.798,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT474.MCKN.798,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT466.TZBM.826,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT465.RJLZ.368,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT459.RBDF.657,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT457.KRQK.558,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT448.QJDT.565,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT447.NJSX.653,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT442.FQHQ.645,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT429.PJZB.384,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT422.CNZJ.349,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT396.LHCS.293,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT382.TWZR.845,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT349.GFLB.874,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT342.LMTP.278,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT296.WSZJ.925,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT294.RXGB.879,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT284.VXKT.523,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT274.TBCK.822,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT253.VJMR.857,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT235.VMLC.246,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT234.HHSR.276,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT233.PDFH.624,LO_3.json,Medium,Other (please specify),Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block; contains both left and right if both ovary available,,,
Buck TMC,Kevin Schneider,LO,SNT258.FRTJ.858,LO_4.json,Medium,Tissue laterality unknown,"Unknown laterality,Unknown location of original 3mm tissue section of ovary; cannot tell orient tissue block;",,,
